price,año_lanzamiento,developer,item_id
2.99,2015,Sin datos,392643
2.99,2015,Sin datos,392630
4.99,2015,Funktronic Labs,393400
2.99,2015,Sin datos,392640
9.99,2015,Daniel Spruce,388970
0.0,2015,"Jurlo,JetPackGone",398600
9.99,2015,"Magnetic Realms,Bravewave",397000
0.0,2015,Trav Nash,399520
19.99,2015,Abbey Games,296970
0.0,2015,WakeskaterX,374210
6.99,2015,Wareberd,371210
4.99,2015,Team Kryll,365870
29.99,2015,Hi-Rez Studios,387440
0.0,2015,Hi-Rez Studios,386360
9.99,2015,TURBOGUN,331190
7.99,2015,"KOEI TECMO GAMES CO., LTD.",378504
0.99,2015,Michael Flynn,401490
6.99,2015,1337 &amp; Senri AB,355630
2.99,2015,Ubisoft - San Francisco,369817
2.99,2015,Ubisoft - San Francisco,369816
4.99,2015,Polygon Art,324270
9.99,2015,Star Gem Inc.,397121
18.99,2015,Star Gem Inc.,397122
6.99,2015,Nuligine,400500
0.99,2015,CoaguCo Industries,399840
0.0,2006,EasyAntiCheat Ltd,282660
14.99,2015,Witching Hour Studios,365480
6.99,2015,Mandlebar,384040
3.99,2015,Realmforge Studios,390180
9.99,2015,"Tendershoot,A Jolly Corpse",274350
3.99,2015,Stardock Entertainment,395990
0.0,2015,OVERKILL - a Starbreeze Studio.,401650
3.99,2008,Mini IT,394480
6.99,2007,49 Games,374090
9.99,2015,Wild Sphere,347080
9.99,2015,Brave Giant LTD,390200
3.99,2015,Verto Studio LLC,401780
0.99,2015,Robby Duguay,401580
0.0,2015,Spilt Milk Studios,394720
2.99,2014,IceGames Studios,398210
4.99,2015,ENKSoft,397240
9.99,2015,tobyfox,391540
7.99,2015,Creative Assembly,343463
9.99,2015,tobyfox,391570
0.99,2015,"Jackbox Games, Inc.",359570
4.99,2015,Sleepy Studios,375290
2.99,2015,Sleepy Studios,380640
4.99,2015,Paul Cooney,400220
2.99,2015,Ubisoft - San Francisco,369821
4.99,2015,ektomarch,356580
2.99,2015,Ubisoft - San Francisco,369822
1.99,2015,Skinny Jean Death Studios,403280
7.99,2015,Ubisoft - San Francisco,369823
2.99,2015,Ubisoft - San Francisco,369820
4.99,2015,PlazSoft,402950
4.99,2015,Andrew Rowe,397870
0.99,2015,Sometimes You,403550
3.99,2015,"WarGirl Games,Seycara Music and Arts",397490
19.99,2015,Cellbloc Studios,372340
8.99,2015,WarGirl Games,396860
9.99,2015,"Alexey Davydov,Sergey Dvoynikov,Timofey Shargorodskiy",353640
19.99,2015,Hanako Games,400580
2.99,2015,Pixel Blitz Studios,403440
1.99,2015,"Rafael Barreto,MacKenzie Kaser",391120
4.99,1998,Urbanscan,393290
8.99,2015,Meteor Shock,384660
2.99,2015,Harrison Walters,403010
4.99,2015,Cats Who Play,380020
9.99,2015,Deck13,373240
0.99,2015,Racing Bros,401190
1.99,2015,SRF Games,382270
9.99,2015,Shenandoah Studio,365560
4.99,2000,Anvil-Soft,390220
24.99,2009,Dovetail Games,24010
14.99,2015,Warballoon,402160
9.99,2015,"Fernando Ramallo,David Kanaga",284260
14.99,2015,Handyman Studios,238240
19.99,2015,Pigasus Games,300280
0.99,2015,PiGravity,403900
3.99,2015,Fancy Fish Games,395450
11.99,2015,Fancy Fish Games,346090
2.99,2015,The Future Of Videogames,338760
9.99,2015,Days of Wonder,376680
5.99,2015,Krome Studios,287840
5.99,2015,Krome Studios,400720
0.0,2015,N2Games,362070
19.99,2015,Krome Studios,400721
0.0,2015,Confused Genius,400120
9.99,2015,Yeah Us!,392070
19.99,2015,"Multi-Dimensional Games (Studio of ThoughtSTEM, LLC)",324190
4.99,2015,PatchNoteStudio,397580
3.99,2015,Yeah Us!,403140
6.99,2015,Big Fat Simulations Inc.,402210
9.99,2015,Photon Arena,344820
2.99,2015,Nick Howard,387110
17.99,2015,ComiPo! LLP,297142
2.99,2015,Ubisoft - San Francisco,369826
2.99,2015,Ubisoft - San Francisco,369825
4.99,2015,Lantana Games,392780
3.99,2015,Lantana Games,392810
1.99,2015,Adventurous Productions,399270
3.99,2015,Ironward,403910
4.99,2015,Phoenix Game and Publisher Studio,391520
0.99,2015,Alex Zhang,403740
12.99,2015,WRF Studios,280600
4.99,2015,THE BROTHERHOOD,398860
12.99,2015,"Offworld Games, LLC",395190
9.99,2015,Trese Brothers,370020
9.99,2015,Jayanam,392690
29.99,2015,Frictional Games,282140
14.99,2015,Choice Provisions,323040
9.99,2015,"World Loom,House of Fables",394280
7.99,2015,"Milan Kazarka,Jeroen van Oosten",401200
0.0,2015,Fabian Jarrett,397990
11.99,2015,JoyBits Ltd.,348360
1.99,2015,Epic LLama,366100
5.99,2015,"JH12world,Jordan Benoit",375620
299.99,2015,The Foundry,401090
0.0,2015,FIVE-BN GAMES,392950
0.99,2015,Sapphire Dragon Productions,405940
0.0,2015,Free Reign Entertainment,349700
0.0,2015,Casual Labs,401220
0.0,2015,Nacho Games,349580
3.99,2015,Mad Goblin Games,368970
1.99,2015,JDRumble,388660
9.99,2015,TEAM TANDS PLUS,363650
5.99,2015,BTNcafe,387870
2.99,2015,Wytchlight,402670
4.99,2015,"INTI CREATES CO., LTD.",394600
4.99,2015,Amund Farifteh,392730
9.99,2015,Juicy Beast,342920
0.0,2015,Aratog LLC,385530
14.99,2015,Thunder Lotus Games,323580
9.99,2015,Max LL,406470
49.99,2015,Limbic Entertainment,321960
1.99,2015,Fun Infused Games,354040
0.0,2015,Adhoc Games,404760
14.99,2015,A2A Simulations,379233
24.99,2015,A2A Simulations,379549
4.99,2015,Carlo D'Apostoli Projects,405070
2.99,2015,Ubisoft - San Francisco,369828
5.99,2015,Pixeljam,248330
2.99,2015,Ubisoft - San Francisco,369829
2.99,2015,Ubisoft - San Francisco,390360
9.99,2015,Pencil Test Studios,334120
11.99,2015,Triple Lasers,398250
19.99,2010,Zeiva Inc,400410
3.99,2015,SCS Software,388470
4.99,2015,Epic Devs LLC,383720
0.99,2015,Space Cat Studios,403560
0.99,2015,Dot Dream,344100
0.99,2015,Snail-Ninja Studio,397940
9.99,2015,GameArt Studio GmbH,386540
0.0,2015,Team17 Digital Ltd,405450
4.99,1993,Digital Concepts,370270
34.99,2015,"Team NINJA,KOEI TECMO GAMES CO., LTD.",403061
24.99,2015,"Team NINJA,KOEI TECMO GAMES CO., LTD.",403060
29.99,2015,"Team NINJA,KOEI TECMO GAMES CO., LTD.",403062
5.99,2015,"Chris Johnson,Chris Larkin",399780
19.99,2015,"Team NINJA,KOEI TECMO GAMES CO., LTD.",403063
34.99,2015,"Team NINJA,KOEI TECMO GAMES CO., LTD.",382870
0.0,2012,Anvate Games,407400
12.99,2015,Vovoid Media Technologies AB,361600
0.0,2007,ShareX Team,400040
2.99,2015,Endless Loop Studios,399670
0.99,2015,"David Lawrence,Nico Thomas",382070
1.99,2015,Adhoc Games,406370
1.99,2015,Vovoid Media Technologies AB,403890
2.99,2015,Anarchy Enterprises,406080
6.99,2015,Filimundus,395580
19.99,2015,McMagic Productions,386590
14.99,2015,Hammer Labs,309900
9.99,2015,Abnormal Software,351230
0.0,2015,"MidBoss, LLC.",407040
0.0,2015,ByteRockers' Games,388600
3.99,2015,Kittehface Software,401120
9.99,2015,Cavelight Entertainment,395640
9.99,2015,Abyss Studios,374680
29.99,2015,Introversion Software,233450
9.99,2015,HandyGames,363960
7.99,2015,Hammer Labs,408210
2.99,2015,Ubisoft - San Francisco,390362
2.99,2015,Ubisoft - San Francisco,390363
2.99,2015,Ubisoft - San Francisco,390364
64.99,2015,Piranha Bytes Distribution UG&amp;Co KG,363020
7.99,2015,Ubisoft - San Francisco,390365
14.99,2014,Individual Software,393340
0.0,2016,Crecatsoft,396450
7.99,2014,Alawar Entertainment,347610
24.99,2015,HiFi Technologies,364340
9.99,2015,A2A Simulations,379553
19.99,2015,Dovetail Games,325970
1.29,2015,"Sebastian Krzyszkowiak,Konrad Burandt,Paweł Radej",384171
0.99,2015,"Sebastian Krzyszkowiak,Kevin MacLeod,Jakub Marszałkowski,Michał Roszyk",384170
6.99,2015,Soccer Manager Ltd,407140
4.99,2015,Nathan Meunier,404690
7.99,2015,Oldblood,396310
0.99,2015,Badland Development Studio,371450
7.99,2015,Bit2Good Ug,398830
9.99,2015,Mechabit Ltd,352760
5.99,1995,"Gremlin Interactive,The Software Refinery",306350
5.99,1996,Gremlin Interactive,400370
6.99,2015,Bit2Good Ug,405660
6.99,2015,Aaron Arcand,354770
2.99,2015,Whootgames,384010
1.99,2015,Michael Lückgen,402680
3.99,2015,Juri Schupilo,407150
2.99,2015,Ubisoft - San Francisco,390367
3.99,2015,Winter Drake Teller,409360
7.99,2015,Casual Labs,385250
1.99,2015,Overflow,409630
29.99,2015,Dogenzaka Lab,381100
1.99,2015,Moleworks,404810
9.99,2015,Team Grybanser Fox,402030
1.99,2014,Regal Computer Services,403490
2.99,2015,Moppin,360740
9.99,2015,"Flashback Games,The Lordz Games Studio",389420
14.99,2015,Untame,243160
9.99,2015,"Untame,The Future Sound of London",408070
14.99,2015,Free Lives,274190
3.99,2015,Realore,409130
4.99,2015,Free Lives,410790
0.99,2015,Winter Drake Teller,410260
0.0,2015,LUCKY GIRLS LIMITED,398840
0.99,2015,Syberstudio,409420
14.99,2015,Rodeo Games,394450
8.99,2015,TwinDrills,263920
7.99,2015,OVERDRIVE,397030
6.99,2015,4NetGames,407700
9.99,2016,Nimbly Games,399640
14.99,2015,RSK Entertainment,382160
99.99,2015,MAGIX Software GmbH,386550
3.99,2015,Realore,411530
9.99,2015,StudioGIW,402300
2.99,2015,Realore,411550
11.99,2015,Robert Dahlenburg,345030
6.99,2015,BANDAI NAMCO Studio Inc.,382464
49.99,2015,BANDAI NAMCO Studio Inc.,351970
9.99,2015,Bread Machine Games,402120
18.99,2015,Codemasters,306670
0.99,2015,Konami Digital Entertainment,406590
19.99,2015,"DONTNOD ENTERTAINMENT,Feral Interactive (Mac),Feral Interactive (Linux)",329930
0.99,2015,Konami Digital Entertainment,406610
5.99,2015,Boiagames,391190
1.99,2015,"Psyonix, Inc.",405170
14.99,2015,Reality Twist GmbH,361200
29.99,2015,Dreamatrix,403200
1.99,2015,Alexander Byzov,412000
2.99,2015,Realore,412440
2.99,2015,Trial &amp; Error,411730
59.99,2015,ARTDINK,278550
4.99,2015,"Noio,Licorice",368230
14.99,2015,Gunnar Games,397440
0.99,2015,Konami Digital Entertainment,406580
9.99,2015,C3SK,330570
8.99,2015,Alexander Mirdzveli,395420
4.99,2015,Windforce,395600
0.99,2015,YGGDRASIL STUDIO,384650
9.99,2015,Zoo Corporation,407720
9.99,2015,Turmoil Games,405780
8.99,2015,Raving Bots,404750
24.99,2015,Audials AG,406230
14.99,2015,Audials AG,406240
5.99,2015,"Diggidy.net, LLC",393920
49.99,2015,Audials AG,405700
39.99,2015,Audials AG,405690
2.99,2015,Dreamsite Games,412430
4.99,2015,Holotech Studios,406190
11.99,2015,Ceiba Software and Arts,395300
19.99,2015,WarfareSims,397180
2.99,2015,"Jetdogs Studios,IndeePop",396790
3.99,2015,Dharker Studio,390470
7.99,2015,Dharker Studio,348540
19.99,2015,Dovetail Games,325974
19.99,2015,Dovetail Games,325973
3.99,2015,Gamesare,391630
0.0,2015,N2Games,411020
2.99,2015,Princesseuh,324470
1.99,2015,"Monochrome, Inc",407920
4.99,2015,RadiationBurn,414030
0.0,2014,Duion,391780
7.99,2015,Sakura River Interactive,327000
0.99,2015,ElagoTech,412870
7.99,2015,ElagoTech,395140
4.99,2015,"Cantina Games and Entertainment, Inc.",351060
4.99,2015,Naloki,406930
12.99,2015,Funcom,402020
1.99,2015,David Szymanski,395270
19.99,2015,A2A Simulations,379546
39.99,2015,Larian Studios,373420
1.99,2015,Cuddly Zombie Games,408170
2.99,2015,Ubisoft - San Francisco,390375
2.99,2015,Ubisoft - San Francisco,390376
2.99,2015,Ubisoft - San Francisco,390374
2.99,2015,Ubisoft - San Francisco,390377
9.99,2015,Ubisoft - San Francisco,390378
4.99,2015,BANDAI NAMCO Studio Inc.,382466
6.99,2015,BANDAI NAMCO Studio Inc.,382469
0.0,2015,Holotech Studios,414240
4.99,2015,Room710Games,413680
7.99,2015,Sin datos,379191
3.99,2015,Capcom,344171
3.99,2015,Capcom,344172
3.99,2015,Capcom,344174
3.99,2015,Capcom,344173
3.99,2015,Capcom,344176
3.99,2015,Capcom,344175
29.99,2015,"Rainbow Studios,THQ Nordic",282050
3.99,2015,Capcom,344178
3.99,2015,Capcom,344177
0.0,2015,Studio Pixel,409670
3.99,2015,Capcom,344170
4.99,2011,Toxtronyx,300160
1.99,2015,Rocksteady Studios,401628
1.99,2015,Rocksteady Studios,313101
1.99,2015,Rocksteady Sudios,350171
1.99,2015,Rocksteady Studios,401623
1.99,2015,Rocksteady Studios,401624
0.99,2015,Rocksteady Studios,356470
1.99,2015,Rocksteady Studios,401622
0.99,2015,Rocksteady Studios,405030
1.99,2015,Rocksteady Studios,401621
1.99,2015,Rocksteady Studios,401620
6.99,2015,Rocksteady Studios,313102
3.99,2015,"no CVT,BlackMuffin",377970
7.99,2015,"no CVT,BlackMuffin",408260
9.99,2015,TERC,397430
0.0,2015,Realmforge Studios,408600
8.99,2015,"no CVT,BlackMuffin",383680
9.99,2013,"Sujin Ri,Yunjeong Yun,Hyein Go,Minsu Ock,Marcos Arroyo,Seona Lee,Sohyeon Jeon",415040
0.99,2015,Kerberos Productions Inc.,415221
8.99,2015,Bulbware,390290
9.99,2015,Digital Eel,269990
1.99,2015,"Relic Entertainment,Feral Interactive (Mac/Linux)",378040
5.99,2015,Digital Confectioners,413991
2.99,2015,Darkling Room,414010
5.99,2015,Digital Confectioners,392860
3.99,2015,Exato Game Studios,375040
5.99,2015,Digital Confectioners,414100
7.99,2015,rest.less Games,347730
3.99,2015,rest.less Games,414710
19.99,2015,Dovetail Games,325977
0.0,2015,Haemimont Games,397930
0.0,2015,Haemimont Games,397910
4.99,2015,Darkling Room,291770
14.99,2015,Giants Software,374851
4.99,2015,Blob Games Studio,407620
6.99,2015,"SmiteWorks USA, LLC",415560
0.0,2015,Haemimont Games,397920
9.99,2015,"SmiteWorks USA, LLC",415550
5.99,2015,"SmiteWorks USA, LLC",415540
7.99,2013,"Sujin Ri,Yunjeong Yun,Hyein Go,Minsu Ock,Marcos Arroyo,Seona Lee,Sohyeon Jeon",415340
9.99,2013,"Sujin Ri,Yunjeong Yun,Hyein Go,Minsu Ock,Marcos Arroyo,Seona Lee,Sohyeon Jeon",414670
9.99,2013,"Sujin Ri,Yunjeong Yun,Hyein Go,Minsu Ock,Marcos Arroyo,Seona Lee,Sohyeon Jeon",414672
9.99,2013,"Sujin Ri,Yunjeong Yun,Hyein Go,Minsu Ock,Marcos Arroyo,Seona Lee,Sohyeon Jeon",414673
9.99,2013,"Sujin Ri,Yunjeong Yun,Hyein Go,Minsu Ock,Marcos Arroyo,Seona Lee,Sohyeon Jeon",414675
9.99,2013,"Sujin Ri,Yunjeong Yun,Hyein Go,Minsu Ock,Marcos Arroyo,Seona Lee,Sohyeon Jeon",414674
5.99,2015,Digital Confectioners,413990
9.99,2013,"Sujin Ri,Yunjeong Yun,Hyein Go,Minsu Ock,Marcos Arroyo,Seona Lee,Sohyeon Jeon",414671
99.99,2015,The Game Creators,410530
19.99,2015,The Game Creators,410531
29.99,2015,"Digitial Skills,The Game Creators",411010
0.0,2015,Michael Zahniser,404410
119.99,2015,"Digital Skills,The Game Creators",345720
0.0,2015,Michael Zahniser,404800
10.99,2015,"Nicalis, Inc.,Edmund McMillen",401920
1.99,2015,Aries-Lenov,406300
4.99,2016,"James de Silva,Matthew Sanders",410440
4.99,2015,Plastic Games,415580
19.99,2015,Dovetail Games,314520
12.99,2015,RadiationBurn,362290
14.99,2015,Rad Codex,415920
6.99,2015,Ithaqua Labs,409920
0.99,2015,Michael Flynn,415730
9.99,2015,The Tambourine,408440
19.99,2015,Blue Byte,416480
3.99,2015,Submersivo Game Studio,407300
39.99,2015,Blue Byte,375910
2.99,2015,Sørb,385100
0.0,2015,Oblivionburn Productions,416100
0.0,2015,Oblivionburn Productions,416030
5.99,2015,Overhead Games,409257
0.0,2015,Puzzle Lab,396540
7.99,2015,Overhead Games,409192
4.99,2015,Overhead Games,409190
4.99,2015,Overhead Games,409191
8.99,2015,Overhead Games,409240
8.99,2015,Overhead Games,409204
4.99,2015,Overhead Games,409194
7.99,2015,Timedrop Studios,369270
1.99,2015,NSE Circuit,385020
4.99,2015,Fastline Simulation,326013
4.99,2015,Pen and Sword Games,369360
9.99,2015,Valsar,355980
2.99,2015,Emeryon games,410040
1.99,2015,Johnny Death Games,344970
4.99,2015,Fastline Simulation,326014
0.99,2015,ANPA.US,408101
2.99,2015,Unterrainer Informatik OG,341570
0.0,2015,"Bitl,Cobalt-57",397680
4.99,2015,"CAVE Interactive CO.,LTD.",387920
4.99,2015,"CAVE Interactive CO.,LTD.",387921
59.99,2015,Treyarch,311210
4.99,2015,Genetix Studio,409490
0.0,2015,NeocoreGames,416400
4.99,2015,Fastline Simulation,326015
2.99,2015,DuCats Games Studio,411760
19.99,2015,Mana Games,409450
44.99,2015,NeocoreGames,400170
49.99,2015,Treyarch,366843
0.0,2015,Electroplasmatic Games,416440
0.0,2015,Ankama Studio,329790
14.99,2015,Ankama Studio,401460
14.99,2015,Ankama Studio,401440
3.99,2015,Rainbow Games,418160
14.99,2015,Ankama Studio,401470
12.99,2015,ProjectorGames,254200
19.99,2015,Ankama Studio,401430
2.99,2015,Guys From Andromeda LLC,416800
4.99,2015,"Evgeny Shcherbakov,Matvey Sakharovskiy",414070
4.99,2015,ACE MADDOX,414360
0.0,2015,Kosek.com,397360
24.99,2015,FeelThere,364324
14.99,2015,Tethys Interactive LLC,266190
2.99,2015,Ubisoft - San Francisco,390384
4.99,2015,weltenbauer. Software Entwicklung GmbH,359790
2.99,2015,Ubisoft - San Francisco,390386
2.99,2015,Ubisoft - San Francisco,390385
2.99,2015,Ubisoft - San Francisco,390387
4.99,2015,CivilSavages,341980
9.99,2015,Ubisoft - San Francisco,390388
6.99,2015,"Arcen Games, LLC",414310
9.99,2015,CP Decision,412520
9.99,2015,Studio Pixel,292500
0.99,2015,Dylan Wentz,410050
4.99,2015,Zed-ex,368690
1.99,2015,phime studio LLC,416370
4.99,2015,RisingHigh,412370
3.99,2015,Dreadbit,407451
1.99,2015,Mighty Fox Studio,414060
4.99,2015,Rail Slave Games,414580
3.99,2015,Dreadbit,407450
1.99,2015,GameArt Studio GmbH,412900
2.99,2015,Reminisce,417080
19.99,2015,Lost Astronaut Studios,402970
9.99,2015,Skunkape Interactive,393610
4.99,2015,radiostatic,356100
29.99,2015,Light Vision Interactive,407800
14.99,2015,Light Vision Interactive,410450
19.99,2015,Test Pilot,379554
6.99,2015,Triverske,390870
5.99,2015,The Secret Games Company,386350
39.99,2015,Bitbox Ltd.,290080
8.99,2015,Rhizome Games™,411680
0.99,2015,JoyMasher,366122
0.99,2015,JoyMasher,366120
0.99,2015,JoyMasher,366121
5.99,2015,Ubisoft - San Francisco,390389
0.0,2015,nuGAME,391130
0.0,2015,ISOTX,418110
9.99,2006,Private Moon Studios,410120
9.99,2015,CreativeForge Games,419040
5.99,2015,Ankama Studio,420320
0.0,2015,AMPLITUDE Studios,415720
9.99,2008,Private Moon Studios,410130
1.99,2015,AMPLITUDE Studios,415710
39.99,2015,Rogue Factor,276810
2.99,2015,AMPLITUDE Studios,415700
4.99,2015,"SmiteWorks USA, LLC",420731
0.99,2015,VisualTech48,421200
5.99,2015,"White Guardian Studios, LLC",385190
6.99,2015,Sapphire Dragon Productions,416630
19.99,2015,Big Blaze,407190
4.99,2015,"SmiteWorks USA, LLC",420730
6.99,2015,Sileni Studios,347470
4.99,2015,varlamov5264,405010
9.99,2015,Finalspark Gamestudios,416260
0.99,2009,Ulysses Games,361890
7.99,2015,MetalBear,402980
14.99,2015,Randomnine Ltd,378030
9.99,2015,Loudpak Studios,413490
24.99,2014,Transcendent Games,321060
0.0,2015,N2Games,411410
0.0,2015,N2Games,413000
0.0,2015,N2Games,413001
3.99,2015,FrameLineNetwork,378420
4.99,2015,"Oddworld Inhabitants, Inc.",400780
4.99,2015,Stately Snail,415030
4.99,2015,"Oddworld Inhabitants, Inc.",391880
2.99,2015,Frima Studio,396520
12.99,2015,Fishing Planet LLC,421760
5.99,2015,Moving Pixel Games,411070
9.99,2015,Kingdom Games,387010
14.99,2015,Individual Software,418290
9.99,2015,Overcurfew,396930
6.99,2015,Overcurfew,422280
14.99,2015,devotid,381750
14.99,2015,G.rev Ltd.,407380
3.99,2015,Harvester Games,395460
49.99,2015,DIMPS,348710
1.99,2015,Arai Koh Create Office,415850
2.99,2015,VooFoo Studios Ltd,342600
12.99,2015,Aratog LLC,417190
24.99,2015,SoftPlanet,348820
24.99,2015,Avalanche Studios,401850
49.99,2015,Avalanche Studios,225540
9.99,2015,Jace Masula,414720
4.99,2015,Carlotta Tatti,364710
4.99,2015,T-Rex Games,417350
4.99,2013,Pocketwatch Games,416920
2.99,2015,Ink Stains Games,411110
0.0,2014,Wickworks,422170
2.99,2015,Ubisoft - San Francisco,390396
2.99,2015,Ubisoft - San Francisco,390397
2.99,2015,Ubisoft - San Francisco,390398
7.99,2015,Ubisoft - San Francisco,390399
2.99,2015,Ubisoft - San Francisco,390400
2.99,2015,Ubisoft - San Francisco,390401
19.99,2015,Sports Interactive,301120
19.99,2015,Funatics Software,351910
29.99,2015,Funatics Software,394340
4.99,2015,Pixeljam,424950
5.99,2015,Jemy,416220
7.99,2015,Rockodile,405950
3.99,2015,Gateside Games,412860
0.0,2015,Tactic Studios Inc.,344190
19.99,2015,Dovetail Games,379564
3.99,2015,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",260291
3.99,2015,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",260293
3.99,2015,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",260292
4.99,2015,Varia Games,425100
4.99,2015,White Clover Worlds,424800
6.99,2015,Terminal Press,417770
49.99,2015,Pyramid,377870
24.99,2015,Bankroll Studios,393420
2.99,2015,Kidalang,415431
0.0,2015,Kidalang,415430
14.99,2015,Milestone S.r.l.,374810
3.99,2015,Threaks,412980
0.0,2015,Alex Piola,319830
4.99,2015,Mozg Labs,420270
2.99,2015,Warfare Studios,424870
0.99,2015,Lazy Monday Games,411560
1.99,2015,John Wizard,425130
